timestamp,master_1,master_2,master_3,master_4,master_5,master_6,follower_1,follower_2,follower_3,follower_4,follower_5,follower_6
1752382270.3524172,1860,1976,1663,2722,2059,718,2318,1880,1500,2583,2205,1540
1752382270.3620872,1861,1977,1664,2721,2059,718,2319,1881,1501,2582,2205,1540
1752382270.372257,1862,1978,1664,2721,2060,718,2320,1883,1501,2582,2206,1540
1752382270.382677,1862,1978,1665,2719,2061,718,2320,1883,1502,2580,2207,1540
1752382270.3927393,1863,1979,1666,2718,2061,718,2321,1884,1503,2579,2207,1540
1752382270.4030633,1864,1979,1667,2717,2061,718,2322,1884,1504,2578,2207,1540
1752382270.4141057,1865,1981,1667,2716,2062,718,2323,1886,1504,2577,2208,1540
1752382270.425086,1866,1982,1668,2716,2062,718,2324,1887,1505,2577,2208,1540
1752382270.4345932,1867,1983,1668,2716,2062,718,2325,1888,1505,2577,2208,1540
1752382270.4452155,1868,1985,1669,2715,2062,718,2326,1890,1506,2576,2208,1540
1752382270.4556797,1869,1986,1669,2715,2062,718,2327,1891,1506,2576,2208,1540
